RERUN_SET,TIME,TRW,DVS,RDD,TMIN,TMAX,NFLV,LESTRS,LRSTRS,LDSTRS,PCEW,NSP,LAI,WAGT,WST,WLVG,WLVD,WSO,WRR14,WRT,ZRT,NSLLV,RNSTRS,NUPP,ANCR,ANLV,ANLD,ANST,ANSO,ANRT,NMAXL,NMINL,FNLV,ROOTN,ROOTC,SNH4,SNO3,WL0,ZW,IR,IRCUM2,RAINCUM2,RUNOFCUM2,EVSW,EVSWCUM2,TRWCUM2,GWTOT,CAPTOT,WLFLOUT,N2O,NH3,LEACHED,MINERALIZED,FERTILIZER,CO2RELEASED,SOC,SON,YEAR,DOY,CROPSTA,ETD,TRC,EVSC,RAIN,RAINCU
2,39.0,12.164,0.49432,15790800.0,25.0,30.0,1.6321,1.0,1.0,1.0,1.0,0.0,3.1665,1715.3,686.14,1029.2,0.0,0.0,0.0,667.73,0.28,1.0,1.0,8.0,84.99,51.506,0.0,16.796,0.0,16.687,0.0494967,0.0185739,0.0500454,16.708,667.73,35.714,8.7201,0.58344,0.0,0.0,180.0,266.2,0.0,1.5754,239.97,124.12,0.0,0.0,0.0,0.0134551,0.29864,0.0,0.29404,0.0,3.5281,39433.0,2137.6,2017.0,39.0,4.0,7.6734,12.164,1.5754,0.0,266.2
2,40.0,10.691,0.50909,17317200.0,25.0,31.0,1.6138,0.76933,1.0,1.0,0.93938,0.0,3.5205,1922.4,768.98,1153.5,0.0,0.0,0.0,726.75,0.28,1.0,1.0,8.0,92.99,56.65,0.0,18.476,0.0,17.864,0.048948,0.0183818,0.0491131,17.885,726.75,29.2,7.6409,0.0,0.0,0.0,180.0,266.2,0.0,1.4125,241.54,136.28,0.0,0.0,1.8755,0.00393342,0.23107,0.0,0.80263,0.0,9.6314,39424.0,2136.8,2017.0,40.0,4.0,8.2118,13.135,1.4125,0.3,266.2
2,41.0,7.6059,0.52387,15825600.0,25.0,30.0,1.5994,0.56905,0.98861,1.0,0.89435,0.0,3.8705,2134.3,855.28,1278.3,0.0,0.77061,0.0,784.9,0.29,1.0,1.0,8.0,100.99,61.746,0.0,20.227,0.0116115,19.004,0.0483993,0.0181898,0.0483045,19.025,784.9,23.335,6.5701,0.0,0.0,30.0,180.0,266.5,0.0,0.96102,242.96,146.97,0.0,0.0,1.8755,0.000972663,0.35049,0.0,0.75289,60.0,9.0351,39415.0,2136.0,2017.0,41.0,4.0,6.6559,10.273,0.96102,2.2,266.5
2,42.0,13.976,0.53864,18745300.0,24.0,31.0,1.5971,0.90407,1.0,1.0,0.90615,0.0,4.1896,2338.1,940.7,1394.7,0.0,2.7153,0.0,838.74,0.29,1.0,1.0,8.0,108.99,66.759,0.0,22.077,0.0412548,20.112,0.0478506,0.0179977,0.0478672,20.133,838.74,30.801,6.8118,0.0,0.0,30.0,210.0,268.7,0.0,1.3337,243.92,154.58,0.0,0.0,1.8755,0.00441923,0.44866,0.0,0.66141,0.0,7.938,39407.0,2135.4,2017.0,42.0,4.0,10.835,18.433,1.3337,0.0,268.7
2,43.0,16.516,0.55307,20060700.0,22.0,30.0,1.5818,1.0,1.0,1.0,0.97366,0.0,4.5437,2572.9,1041.9,1524.6,0.0,6.3435,0.0,898.34,0.3,1.0,1.0,8.0,116.99,71.723,0.0,23.973,0.0921246,21.202,0.0473146,0.0178101,0.0470426,21.223,898.34,34.396,7.2927,7.7368,0.0,30.0,240.0,268.7,0.0,1.1186,245.25,168.56,0.0,0.0,3.0,0.0102569,0.38597,0.0,0.27066,0.0,3.2477,39403.0,2135.1,2017.0,43.0,4.0,10.847,18.616,1.1186,0.0,268.7
2,44.0,16.505,0.56671,18784400.0,23.0,30.0,1.5487,1.0,1.0,1.0,0.98991,0.0,4.9474,2855.6,1167.0,1676.3,9.08755e-05,12.345,0.0,967.27,0.3,1.0,1.0,8.0,124.99,76.62,3.63502e-07,25.936,0.1599,22.273,0.046808,0.0176328,0.045709,22.294,967.27,32.701,6.8296,17.102,0.0,30.0,270.0,268.7,0.0,0.86803,246.37,185.07,0.0,0.0,3.0,0.00780949,0.33762,0.0,0.26555,0.0,3.187,39400.0,2134.8,2017.0,44.0,4.0,10.3,17.623,0.86803,0.0,268.7
2,45.0,16.495,0.58072,18803300.0,23.0,30.0,1.5212,1.0,1.0,1.0,0.99869,0.0,5.3527,3145.1,1298.2,1826.8,9.08755e-05,20.069,0.0,1035.2,0.3,1.0,1.0,8.0,132.99,81.428,3.63502e-07,28.01,0.23302,23.319,0.0462875,0.0174506,0.0445746,23.34,1035.2,29.928,6.4208,26.729,0.0,0.0,300.0,268.7,0.0,0.68042,247.24,201.58,0.0,0.0,3.0,0.00648215,0.29714,0.0,0.26442,0.0,3.1742,39397.0,2134.6,2017.0,45.0,4.0,9.8879,16.808,0.68042,0.0,268.7
2,46.0,16.487,0.59474,18821800.0,23.0,30.0,1.4973,1.0,1.0,1.0,0.9825,0.0,5.7547,3447.1,1438.5,1978.7,9.08755e-05,29.822,0.0,1103.3,0.3,1.0,1.0,8.0,140.99,86.166,3.63502e-07,30.17,0.31258,24.341,0.0457669,0.0172684,0.0435455,24.363,1103.3,26.291,6.0642,6.5535,0.0,0.0,300.0,268.7,0.0,0.59066,247.92,218.07,0.0,0.0,0.0,0.00529844,0.24952,0.0,0.26358,0.0,3.1626,39394.0,2134.3,2017.0,46.0,4.0,10.494,18.083,0.59066,0.0,268.7
2,47.0,12.404,0.60875,18839800.0,23.0,30.0,1.4796,0.81563,1.0,1.0,0.98146,0.0,6.1387,3751.6,1583.4,2126.8,9.08755e-05,41.359,0.0,1169.1,0.3,1.0,1.0,8.0,148.99,90.829,3.63502e-07,32.424,0.39687,25.339,0.0452463,0.0170862,0.0427068,25.36,1169.1,21.949,5.7582,0.0,0.0,0.0,300.0,268.7,0.0,0.38375,248.51,234.56,0.0,0.0,1.8755,0.00176405,0.204,0.0,0.71568,0.0,8.5878,39385.0,2133.6,2017.0,47.0,4.0,8.2615,13.652,0.38375,0.0,268.7
2,48.0,8.2936,0.62277,17458400.0,24.0,30.0,1.4699,0.60927,1.0,1.0,0.76763,0.0,6.4912,4061.9,1734.5,2266.1,6.3695,54.859,0.0,1233.4,0.3,1.0,1.0,8.0,156.99,95.412,0.00279287,34.774,0.4874,26.313,0.0447257,0.016904,0.0421032,26.334,1233.4,18.52,5.6436,0.0,0.0,30.0,300.0,268.7,0.0,0.33183,248.89,246.96,0.0,0.0,1.8755,0.000774326,0.15404,0.0,0.72971,0.0,8.7562,39376.0,2132.9,2017.0,48.0,4.0,8.5205,14.216,0.33183,0.0,268.7
2,49.0,13.872,0.63716,18874200.0,24.0,31.0,1.4938,0.90638,1.0,1.0,0.97589,0.0,6.6814,4282.0,1844.7,2350.5,21.241,65.623,0.0,1278.1,0.3,1.0,1.0,5.7402,164.99,99.807,0.0105325,37.331,0.56786,27.273,0.0441911,0.0167169,0.0424623,27.294,1278.1,16.247,5.7617,0.0,0.0,0.0,330.0,268.7,0.0,0.0626665,249.22,255.26,0.0,0.0,1.8755,0.00181504,0.13176,0.0,0.65437,0.0,7.8523,39369.0,2132.2,2017.0,49.0,4.0,9.2794,15.534,0.32861,0.0,268.7
2,50.0,9.0187,0.65159,17489300.0,24.0,30.0,1.4805,0.64288,1.0,1.0,0.85358,0.0,6.9462,4590.0,2001.6,2463.2,42.672,82.52,0.0,1336.4,0.3,1.0,1.0,2.6987,170.73,102.84,0.0236353,39.246,0.65914,27.963,0.0436551,0.0165293,0.0417508,27.984,1336.4,16.332,5.7695,0.0,0.0,30.0,330.0,268.7,0.0,0.24835,249.29,269.13,0.0,0.0,1.8755,0.00101933,0.12473,0.0,0.76238,0.0,9.1484,39359.0,2131.4,2017.0,50.0,4.0,8.0062,13.181,0.24835,1.5,268.7
2,51.0,11.262,0.66453,15978800.0,25.0,30.0,1.466,0.99604,1.0,1.0,1.0,19839700.0,7.1053,4848.8,2136.6,2541.8,72.182,98.201,0.0,1383.3,0.3,1.0,1.0,2.9975,173.43,104.16,0.0426981,40.237,0.69913,28.285,0.0431745,0.0163611,0.0409814,28.306,1383.3,15.771,5.6675,0.0,0.0,0.0,360.0,270.2,0.0,0.20026,249.53,278.15,0.0,0.0,1.8755,0.000984059,0.11411,0.0,0.35365,0.0,4.2437,39355.0,2131.1,2017.0,51.0,4.0,6.9902,11.262,0.20026,1.1,270.2
2,52.0,9.1665,0.67781,15991600.0,25.0,30.0,1.4589,0.76532,1.0,1.0,1.0,42263900.0,7.2486,5143.5,2293.3,2623.1,109.43,117.59,0.0,1434.1,0.3,1.0,1.0,1.6259,176.43,105.56,0.0673025,41.405,0.74526,28.646,0.0426812,0.0161884,0.040243,28.667,1434.1,15.517,5.5775,0.0,0.0,30.0,360.0,271.3,0.0,0.15904,249.74,289.41,0.0,0.0,1.8755,0.000978194,0.11664,0.0,0.85694,0.0,10.282,39345.0,2130.2,2017.0,52.0,4.0,5.9638,9.1665,0.15904,6.9,271.3
2,53.0,12.634,0.69109,16003900.0,26.0,31.0,1.4484,1.0,1.0,1.0,1.0,64738000.0,7.3488,5440.8,2454.5,2696.6,150.92,138.74,0.0,1483.1,0.3,1.0,1.0,2.2184,178.05,106.26,0.0979196,42.083,0.76966,28.842,0.042188,0.0160158,0.0394047,28.863,1483.1,15.191,5.4517,12.32,0.0,0.0,390.0,278.2,0.0,0.19631,249.89,298.58,0.0,0.0,3.0,0.000972531,0.10689,0.0,0.28901,0.0,3.4679,39341.0,2129.9,2017.0,53.0,4.0,7.7396,12.634,0.19631,7.4,278.2
2,54.0,10.162,0.70468,17544200.0,25.0,31.0,1.4483,1.0,1.0,1.0,1.0,86225700.0,7.4108,5727.0,2612.8,2757.9,195.71,160.62,0.0,1527.9,0.3,1.0,1.0,0.88346,180.27,107.15,0.13477,43.071,0.80025,29.111,0.0416835,0.0158392,0.0388529,29.132,1527.9,15.058,5.4236,3.89,0.0,0.0,390.0,285.6,0.0,0.16228,250.09,311.21,0.0,0.0,0.0,0.000969121,0.10762,0.0,0.28953,0.0,3.4743,39338.0,2129.7,2017.0,54.0,4.0,6.5995,10.162,0.16228,0.0,285.6
2,55.0,13.796,0.71796,18963000.0,25.0,32.0,1.4396,0.90344,1.0,1.0,0.98358,109611000.0,7.4769,6040.7,2789.6,2823.4,241.37,186.3,0.0,1574.6,0.3,1.0,1.0,1.0467,181.15,107.46,0.17807,43.486,0.81325,29.218,0.0411902,0.0156666,0.0380599,29.239,1574.6,14.749,5.3083,0.0,0.0,0.0,390.0,285.6,0.0,0.21706,250.25,321.37,0.0,0.0,1.8755,0.000955627,0.11166,0.0,0.62945,0.0,7.554,39330.0,2129.0,2017.0,55.0,4.0,9.1233,15.077,0.21706,0.0,285.6
2,56.0,8.6887,0.73101,16037200.0,26.0,31.0,1.4346,0.63166,1.0,1.0,0.84797,132956000.0,7.5265,6355.9,2970.6,2883.6,287.87,213.78,0.0,1619.1,0.3,1.0,1.0,1.3535,182.2,107.8,0.22802,44.002,0.82791,29.343,0.0407054,0.0154969,0.0373836,29.364,1619.1,14.508,5.2281,0.0,0.0,30.0,390.0,285.6,0.0,0.18155,250.47,335.17,0.0,0.0,1.8755,0.000959958,0.11049,0.0,0.82252,0.0,9.8699,39321.0,2128.2,2017.0,56.0,4.0,7.8224,12.833,0.18155,16.0,285.6
2,57.0,13.198,0.74459,16047100.0,25.0,30.0,1.4493,1.0,1.0,1.0,1.0,150056000.0,7.4782,6588.1,3106.5,2906.7,339.63,235.22,0.0,1650.4,0.3,1.0,1.0,0.94679,183.55,108.21,0.28469,44.715,0.84224,29.504,0.0402009,0.0153203,0.0372265,29.525,1650.4,14.603,5.2844,12.931,0.0,0.0,420.0,301.6,0.0,0.18956,250.65,343.86,0.0,0.0,3.0,0.000953678,0.10781,0.0,0.29175,0.0,3.5012,39317.0,2127.9,2017.0,57.0,4.0,7.973,13.198,0.18956,47.2,301.6
2,58.0,16.445,0.75787,17588800.0,25.0,31.0,1.4543,1.0,1.0,1.0,0.94401,172516000.0,7.4691,6895.4,3289.6,2947.8,392.76,265.29,0.0,1689.1,0.3,1.0,1.0,0.40878,184.5,108.44,0.34774,45.237,0.85552,29.616,0.0396222,0.0151477,0.0367888,29.637,1689.1,14.576,5.2835,43.744,0.0,0.0,420.0,348.8,0.0,0.2735,250.84,357.05,0.0,0.0,3.0,0.000944678,0.10936,0.0,0.2874,0.0,3.4488,39314.0,2127.6,2017.0,58.0,4.0,11.451,19.991,0.2735,0.0,348.8
2,59.0,16.443,0.77115,19008300.0,25.0,32.0,1.4596,1.0,1.0,1.0,0.94408,194147000.0,7.445,7193.3,3463.7,2983.0,444.09,302.58,0.0,1724.5,0.3,1.0,1.0,0.32905,184.91,108.49,0.41754,45.474,0.86235,29.663,0.0389847,0.014975,0.0363703,29.684,1724.5,14.585,5.2825,24.025,0.0,0.0,420.0,348.8,0.0,0.27936,251.11,373.5,0.0,0.0,3.0,0.000927506,0.11124,0.0,0.28856,0.0,3.4635,39310.0,2127.3,2017.0,59.0,4.0,11.556,19.986,0.27936,0.0,348.8
2,60.0,16.442,0.78421,16072800.0,26.0,31.0,1.4656,1.0,1.0,1.0,0.98243,216147000.0,7.4153,7498.3,3633.7,3017.0,493.77,353.72,0.0,1758.6,0.3,1.0,1.0,0.29744,185.24,108.5,0.49412,45.674,0.86959,29.701,0.0383581,0.0148053,0.0359624,29.722,1758.6,14.596,5.2816,4.302,0.0,30.0,420.0,348.8,0.0,0.25478,251.39,389.94,0.0,0.0,3.0,0.000912558,0.11369,0.0,0.29562,0.0,3.5468,39307.0,2127.0,2017.0,60.0,4.0,10.384,18.038,0.25478,0.9,348.8
2,61.0,13.736,0.79779,16080000.0,25.0,30.0,1.4784,1.0,1.0,1.0,1.0,236722000.0,7.3497,7785.3,3786.5,3036.5,548.4,413.9,0.0,1788.6,0.3,1.0,1.0,0.18129,185.54,108.48,0.57748,45.864,0.87716,29.734,0.0377061,0.0146287,0.0357267,29.755,1788.6,14.707,5.2807,15.505,0.0,30.0,450.0,349.7,0.0,0.20875,251.65,406.39,0.0,0.0,3.0,0.000900039,0.11787,0.0,0.29354,0.0,3.5218,39303.0,2126.7,2017.0,61.0,4.0,8.2338,13.736,0.20875,1.6,349.7
2,62.0,16.311,0.81107,17621900.0,25.0,31.0,1.4789,1.0,1.0,1.0,1.0,258739000.0,7.3319,8094.4,3942.6,3055.7,603.87,492.2,0.0,1818.7,0.3,1.0,1.0,0.1576,185.72,108.43,0.66757,45.984,0.88309,29.753,0.0370687,0.0144561,0.0354839,29.774,1818.7,14.813,5.2798,30.16,0.0,0.0,480.0,351.3,0.0,0.24577,251.86,420.12,0.0,0.0,3.0,0.000884928,0.12142,0.0,0.2904,0.0,3.4848,39300.0,2126.5,2017.0,62.0,4.0,9.6082,16.311,0.24577,0.0,351.3
2,63.0,12.811,0.82435,19040600.0,24.0,31.0,1.4698,1.0,1.0,1.0,1.0,281599000.0,7.3721,8417.5,4097.1,3073.8,658.89,587.7,0.0,1847.9,0.3,1.0,1.0,0.13075,185.88,108.36,0.76432,46.094,0.88931,29.77,0.0364313,0.0142835,0.0352524,29.791,1847.9,14.924,5.2789,10.603,0.0,30.0,480.0,351.3,0.0,0.1999,252.1,436.43,0.0,0.0,3.0,0.000868921,0.12439,0.0,0.28563,0.0,3.4269,39296.0,2126.2,2017.0,63.0,4.0,7.9736,12.811,0.1999,0.0,351.3
2,64.0,10.828,0.83732,19046600.0,24.0,31.0,1.4608,1.0,1.0,1.0,1.0,305986000.0,7.4119,8764.3,4253.7,3091.7,713.92,704.97,0.0,1876.8,0.3,1.0,1.0,0.11201,186.01,108.27,0.86776,46.188,0.89559,29.783,0.0358087,0.0141148,0.0350203,29.804,1876.8,15.032,5.2781,24.592,0.0,0.0,510.0,351.3,0.0,0.17255,252.3,449.24,0.0,0.0,3.0,0.000851368,0.1266,0.0,0.2816,0.0,3.379,39293.0,2125.9,2017.0,64.0,4.0,7.021,10.828,0.17255,0.1,351.3
2,65.0,12.242,0.85029,17638400.0,25.0,31.0,1.4551,1.0,1.0,1.0,1.0,330266000.0,7.4339,9111.7,4401.7,3102.1,770.87,836.98,0.0,1903.5,0.3,1.0,1.0,0.0708009,186.12,108.17,0.97781,46.272,0.90166,29.794,0.035186,0.0139462,0.0348699,29.816,1903.5,15.163,5.2772,10.692,0.0,30.0,510.0,351.4,0.0,0.18529,252.48,460.07,0.0,0.0,3.0,0.000834559,0.12964,0.0,0.28622,0.0,3.4352,39289.0,2125.6,2017.0,65.0,4.0,7.6229,12.242,0.18529,2.4,351.4
2,66.0,13.214,0.86357,17642300.0,25.0,31.0,1.4556,1.0,1.0,1.0,1.0,352805000.0,7.4235,9436.2,4531.9,3099.1,831.11,974.15,0.0,1926.3,0.3,1.0054,1.0,0.0133241,186.19,108.06,1.0943,46.328,0.90574,29.801,0.0345486,0.0137736,0.0348682,29.822,1926.3,15.346,5.2764,27.665,0.0,0.0,540.0,353.8,0.0,0.19842,252.66,472.31,0.0,0.0,3.0,0.000828045,0.13449,0.0,0.28905,0.0,3.4687,39286.0,2125.3,2017.0,66.0,4.0,8.1203,13.214,0.19842,0.0,353.8
2,67.0,13.362,0.87685,20375000.0,24.0,32.0,1.4429,1.0,1.0,1.0,1.0,375272000.0,7.3992,9761.7,4653.9,3090.2,891.81,1125.8,0.0,1947.0,0.3,1.0109,1.0,0.0,186.2,107.8,1.3566,46.34,0.90663,29.803,0.0339112,0.0136009,0.0348829,29.824,1947.0,15.534,5.2756,11.252,0.0,30.0,540.0,353.8,0.0,0.20683,252.86,485.53,0.0,0.0,3.0,0.00081573,0.13901,0.0,0.28593,0.0,3.4318,39282.0,2125.0,2017.0,67.0,4.0,8.3624,13.362,0.20683,0.0,353.8
2,68.0,16.432,0.88964,19061400.0,25.0,32.0,1.4169,1.0,1.0,1.0,0.99654,399545000.0,7.3836,10115.0,4776.7,3085.0,948.59,1305.2,0.0,1967.2,0.3,1.0195,1.0,0.18182,186.2,105.44,3.7109,46.34,0.90663,29.803,0.0332972,0.0134347,0.0341788,29.824,1967.2,15.525,5.2747,24.683,0.0,0.0,570.0,353.8,0.0,0.25227,253.07,498.89,0.0,0.0,3.0,0.00080217,0.14055,0.0,0.28811,0.0,3.4569,39279.0,2124.7,2017.0,68.0,4.0,10.12,16.999,0.25227,0.0,353.8
2,69.0,14.726,0.9027,20378900.0,24.0,32.0,1.3918,1.0,1.0,1.0,1.0,422167000.0,7.3418,10447.0,4883.5,3068.8,1007.5,1487.4,0.0,1984.1,0.3,1.0241,1.0,0.15716,186.38,103.01,6.1471,46.493,0.92076,29.817,0.0326706,0.013265,0.0335656,29.838,1984.1,15.538,5.2739,4.999,0.0,30.0,570.0,353.8,0.0,0.23022,253.32,515.32,0.0,0.0,3.0,0.000790209,0.14268,0.0,0.2867,0.0,3.4414,39276.0,2124.4,2017.0,69.0,4.0,9.0446,14.726,0.23022,0.0,353.8
2,70.0,12.461,0.91549,19063200.0,25.0,32.0,1.3662,1.0,1.0,1.0,1.0,446035000.0,7.2996,10799.0,4987.6,3052.4,1064.0,1695.2,0.0,1999.8,0.3,1.0304,1.0,0.1727,186.54,100.41,8.7476,46.626,0.93467,29.828,0.0320566,0.0130987,0.0328934,29.849,1999.8,15.527,5.2732,17.043,0.0,30.0,600.0,353.8,0.0,0.20452,253.55,530.05,0.0,0.0,3.0,0.000777705,0.14435,0.0,0.28922,0.0,3.471,39272.0,2124.2,2017.0,70.0,4.0,7.8674,12.461,0.20452,0.0,353.8
2,71.0,13.355,0.92854,16110900.0,26.0,31.0,1.341,1.0,1.0,1.0,1.0,468369000.0,7.2358,11131.0,5077.1,3027.0,1121.7,1904.8,0.0,2012.5,0.3,1.0341,1.0,0.19513,186.71,97.693,11.46,46.772,0.95029,29.838,0.03143,0.012929,0.0322739,29.859,2012.5,15.491,5.2724,31.377,0.0,0.0,630.0,353.8,0.0,0.21758,253.75,542.51,0.0,0.0,3.0,0.000766982,0.14726,0.0,0.296,0.0,3.5515,39269.0,2123.9,2017.0,71.0,4.0,8.1068,13.355,0.21758,0.0,353.8
2,72.0,14.173,0.94212,12478400.0,27.0,30.0,1.3154,1.0,1.0,1.0,1.0,488031000.0,7.1421,11424.0,5148.9,2989.1,1182.8,2103.3,0.0,2022.0,0.3,1.0325,1.0,0.19384,186.91,94.654,14.499,46.941,0.96754,29.848,0.030778,0.0127524,0.0316668,29.869,2022.0,15.458,5.2716,14.804,0.0,30.0,630.0,353.8,0.0,0.23266,253.97,555.86,0.0,0.0,3.0,0.000759108,0.1518,0.0,0.30587,0.0,3.6702,39265.0,2123.6,2017.0,72.0,4.0,8.2722,14.173,0.23266,1.6,353.8
2,73.0,16.37,0.95608,16107500.0,27.0,32.0,1.2887,1.0,1.0,1.0,1.0,503243000.0,7.0141,11653.0,5198.8,2936.7,1248.6,2268.4,0.0,2028.0,0.3,1.0229,1.0,0.18701,187.1,91.194,17.959,47.112,0.98262,29.855,0.0301079,0.0125709,0.0310527,29.876,2028.0,15.436,5.2709,28.998,0.0,0.0,660.0,355.4,0.0,0.28907,254.2,570.04,0.0,0.0,3.0,0.000753446,0.15764,0.0,0.31213,0.0,3.7448,39261.0,2123.2,2017.0,73.0,4.0,9.6402,16.37,0.28907,1.1,355.4
2,74.0,14.381,0.96964,16104600.0,27.0,32.0,1.2362,1.0,1.0,1.0,1.0,521599000.0,6.9132,11930.0,5251.1,2895.8,1303.0,2480.0,246.02,2033.4,0.3,1.0193,1.0,0.83252,187.29,85.464,21.536,46.211,4.6853,29.394,0.0294572,0.0123947,0.0295131,29.415,2033.4,14.766,5.2701,10.44,0.0,30.0,660.0,356.5,0.0,0.27306,254.49,586.41,0.0,0.0,3.0,0.000748165,0.15234,0.0,0.31653,0.0,3.7982,39257.0,2122.9,2017.0,74.0,4.0,8.6582,14.381,0.27306,12.0,356.5
2,75.0,11.849,0.9832,17637600.0,26.0,32.0,1.2072,1.0,1.0,1.0,1.0,539695000.0,6.8094,12205.0,5295.4,2853.6,1354.5,2701.5,503.6,2037.1,0.3,1.0127,1.0,0.28874,188.12,82.201,22.63,45.815,8.5618,28.914,0.0288065,0.0122184,0.0288064,28.935,2037.1,14.648,5.2694,34.785,0.0,0.0,690.0,368.5,0.0,0.25002,254.77,600.79,0.0,0.0,3.0,0.000741781,0.15504,0.0,0.31285,0.0,3.7549,39254.0,2122.6,2017.0,75.0,4.0,7.527,11.849,0.25002,20.5,368.5
2,76.0,12.507,0.99652,16096300.0,26.0,31.0,1.1721,1.0,1.0,1.0,1.0,559373000.0,6.7113,12506.0,5335.7,2813.7,1400.1,2956.5,800.09,2039.4,0.3,1.0127,1.0,0.39709,188.41,78.662,23.661,44.723,13.024,28.34,0.0281672,0.0120453,0.0279571,28.361,2039.4,14.415,5.2686,40.186,0.0,0.0,690.0,389.0,0.0,0.26982,255.02,612.64,0.0,0.0,3.0,0.000732368,0.15391,0.0,0.30863,0.0,3.7037,39250.0,2122.3,2017.0,76.0,4.0,7.7343,12.507,0.26982,8.5,389.0
2,77.0,13.536,1.0101,16090900.0,26.0,31.0,1.1451,1.0,1.0,1.0,1.0,578000000.0,6.6026,12793.0,5366.4,2769.3,1445.6,3211.3,1096.4,2039.8,0.3,1.0111,1.0,0.56747,188.81,75.609,24.232,43.714,17.483,27.769,0.0279394,0.0119541,0.0273029,27.79,2039.8,14.006,5.2679,32.909,0.0,0.0,690.0,397.5,0.0,0.30375,255.29,625.14,0.0,0.0,3.0,0.000721769,0.14939,0.0,0.3079,0.0,3.6945,39246.0,2122.0,2017.0,77.0,4.0,8.2464,13.536,0.30375,1.2,397.5
2,78.0,10.659,1.057,16084700.0,26.0,31.0,1.1122,1.0,1.0,1.0,1.0,578000000.0,6.4985,13048.0,5293.5,2726.8,1488.1,3539.7,1478.2,2039.8,0.3,1.0199,1.0,0.65103,189.38,72.28,24.402,42.424,23.229,27.041,0.0276581,0.0117409,0.026507,27.062,2039.8,13.517,5.2672,17.27,0.0,0.0,690.0,398.7,0.0,0.26462,255.59,638.68,0.0,0.0,3.0,0.000711671,0.14349,0.0,0.30888,0.0,3.7067,39242.0,2121.7,2017.0,78.0,4.0,6.8196,10.659,0.26462,34.3,398.7
2,79.0,12.698,1.1039,16077600.0,26.0,31.0,1.081,1.0,1.0,1.0,1.0,578000000.0,6.3832,13303.0,5221.4,2682.5,1532.4,3867.0,1858.8,2039.8,0.3,1.0265,1.0,0.66982,190.03,69.0,24.579,41.165,28.957,26.325,0.0273767,0.0115278,0.0257226,26.346,2039.8,13.016,5.2665,37.646,0.0,0.0,690.0,433.0,0.0,0.32275,255.85,649.34,0.0,0.0,3.0,0.000701993,0.13737,0.0,0.30846,0.0,3.7009,39239.0,2121.4,2017.0,79.0,4.0,7.8517,12.698,0.32275,4.1,433.0
2,80.0,10.966,1.1508,16069700.0,26.0,31.0,1.0499,1.0,1.0,1.0,1.0,578000000.0,6.2642,13558.0,5149.8,2636.4,1578.5,4193.2,2238.2,2039.8,0.3,1.033,1.0,0.87846,190.7,65.764,24.764,39.884,34.667,25.618,0.0270953,0.0113147,0.0249449,25.639,2039.8,12.332,5.2452,25.726,0.0,0.0,690.0,437.1,0.0,0.30439,256.18,662.04,0.0,0.0,3.0,0.000692502,0.1287,0.0,0.30898,0.0,3.7077,39235.0,2121.1,2017.0,80.0,4.0,6.977,10.966,0.30439,1.0,437.1
2,81.0,10.647,1.1977,16061000.0,26.0,31.0,1.0194,1.0,1.0,1.0,1.0,578000000.0,6.1416,13812.0,5078.4,2588.7,1626.2,4518.4,2616.3,2039.8,0.3,1.038,0.99964,0.94482,191.57,62.608,24.954,38.722,40.357,24.932,0.026814,0.0111015,0.0241853,24.953,2039.8,11.779,5.0349,12.455,0.0,0.0,690.0,438.1,0.0,0.31684,256.48,673.0,0.0,0.0,3.0,0.00068355,0.12204,0.0,0.31026,0.0,3.7233,39231.0,2120.8,2017.0,81.0,4.0,6.8308,10.647,0.31684,4.2,438.1
2,82.0,13.478,1.2446,17583500.0,26.0,32.0,0.98933,1.0,1.0,1.0,1.0,578000000.0,6.0159,14064.0,5007.0,2539.5,1675.4,4842.3,2992.9,2039.8,0.3,1.0426,0.99617,0.29682,192.52,59.517,25.151,37.565,46.026,24.261,0.0265326,0.0108884,0.023436,24.282,2039.8,11.672,5.0342,2.6909,0.0,0.0,690.0,442.3,0.0,0.41303,256.8,683.65,0.0,0.0,0.0,0.000675183,0.12258,0.0,0.31223,0.0,3.748,39228.0,2120.4,2017.0,82.0,4.0,8.362,13.478,0.41303,1.2,442.3
2,83.0,12.283,1.2905,17572200.0,26.0,32.0,0.9564,0.83311,1.0,1.0,0.96628,578000000.0,5.8873,14325.0,4942.4,2489.0,1725.9,5167.4,3370.9,2039.8,0.3,1.0516,0.98816,0.29833,192.82,56.306,25.353,35.899,51.715,23.543,0.0262568,0.0106794,0.0226218,23.564,2039.8,11.564,5.0336,0.0,0.0,0.0,690.0,443.5,0.0,0.45789,257.21,697.13,0.0,0.0,1.8755,0.000667251,0.13132,0.0,0.82964,0.0,9.9562,39218.0,2119.6,2017.0,83.0,4.0,8.6931,14.132,0.45789,1.7,443.5
2,84.0,8.3968,1.3365,16029900.0,27.0,32.0,0.92574,0.62762,1.0,1.0,0.77531,578000000.0,5.7559,14573.0,4884.3,2437.1,1777.8,5473.6,3726.9,2039.8,0.3,1.0594,0.97728,0.80769,193.11,53.285,25.561,34.327,57.072,22.87,0.0259809,0.0104704,0.0218641,22.891,2039.8,11.456,5.0329,0.0,0.0,30.0,690.0,445.2,0.0,0.48574,257.67,709.41,0.0,0.0,1.8755,0.000636534,0.13147,0.0,0.89591,0.0,10.75,39207.0,2118.7,2017.0,84.0,4.0,8.6354,14.19,0.48574,27.8,445.2
