*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2015, day: 300, System start
*     Year: 2016, day:  42, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    1
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
   179.000       16.154       50.000      2.11418E-04  0.11357      0.21656       16.112      1.39485E+05   6516.1    
   180.000       71.319       0.0000      2.11998E-04  0.11208      0.21622       15.910      1.39469E+05   6514.7    
   181.000       85.000       0.0000      2.12521E-04  0.11105      0.21583       15.932      1.39453E+05   6513.4    
   182.000       74.181       0.0000      2.12978E-04  0.11305      0.21538       16.145      1.39437E+05   6512.1    
 
      TIME          DOY      CROPSTA         RAIN          DVS    
 
   80.0000       80.000       0.0000       0.0000            -    
   81.0000       81.000       0.0000       0.0000            -    
   82.0000       82.000       0.0000      0.10000            -    
   83.0000       83.000       0.0000      0.40000            -    
   84.0000       84.000       0.0000       0.0000            -    
   85.0000       85.000       1.0000       0.0000       0.0000    
   86.0000       86.000       4.0000       0.0000      1.24711E-02
   87.0000       87.000       4.0000       0.0000      2.51383E-02
   88.0000       88.000       4.0000       0.0000      3.78056E-02
   89.0000       89.000       4.0000       0.0000      5.04728E-02
   90.0000       90.000       4.0000       0.0000      6.29439E-02
   91.0000       91.000       4.0000      0.10000      7.54150E-02
   92.0000       92.000       4.0000       1.8000      8.82435E-02
   93.0000       93.000       4.0000      0.30000      0.10071    
   94.0000       94.000       4.0000       0.0000      0.11319    
   95.0000       95.000       4.0000       0.0000      0.12585    
   96.0000       96.000       4.0000       0.0000      0.13852    
   97.0000       97.000       4.0000       2.4000      0.15119    
   98.0000       98.000       4.0000       0.0000      0.16385    
   99.0000       99.000       4.0000      0.70000      0.17605    
   100.000       100.00       4.0000      0.10000      0.18872    
   101.000       101.00       4.0000       0.0000      0.20139    
   102.000       102.00       4.0000       0.0000      0.21464    
   103.000       103.00       4.0000       0.0000      0.22800    
   104.000       104.00       4.0000       5.1000      0.24136    
   105.000       105.00       4.0000       2.8000      0.25442    
   106.000       106.00       4.0000       4.5000      0.26689    
   107.000       107.00       4.0000       2.6000      0.27972    
   108.000       108.00       4.0000       2.5000      0.29277    
   109.000       109.00       4.0000       3.5000      0.30583    
   110.000       110.00       4.0000       2.5000      0.31889    
   111.000       111.00       4.0000       1.8000      0.33156    
   112.000       112.00       4.0000      0.50000      0.34423    
   113.000       113.00       4.0000       0.0000      0.35649    
   114.000       114.00       4.0000       0.0000      0.36877    
   115.000       115.00       4.0000       0.0000      0.38156    
   116.000       116.00       4.0000      0.70000      0.39435    
   117.000       117.00       4.0000       8.1000      0.40661    
   118.000       118.00       4.0000       0.0000      0.42077    
   119.000       119.00       4.0000       2.3000      0.43559    
   120.000       120.00       4.0000       11.300      0.45017    
   121.000       121.00       4.0000       6.9000      0.46406    
   122.000       122.00       4.0000       5.7000      0.47823    
   123.000       123.00       4.0000      0.10000      0.49212    
   124.000       124.00       4.0000      0.80000      0.50601    
   125.000       125.00       4.0000       2.0000      0.51920    
   126.000       126.00       4.0000       15.600      0.53309    
   127.000       127.00       4.0000       25.500      0.54698    
   128.000       128.00       4.0000       3.7000      0.56087    
   129.000       129.00       4.0000       9.5000      0.57406    
   130.000       130.00       4.0000       3.4000      0.58795    
   131.000       131.00       4.0000      0.50000      0.60184    
   132.000       132.00       4.0000      0.40000      0.61601    
   133.000       133.00       4.0000       8.6000      0.63059    
   134.000       134.00       4.0000       4.4000      0.64475    
   135.000       135.00       4.0000       5.2000      0.65892    
   136.000       136.00       4.0000       79.500      0.67106    
   137.000       137.00       4.0000       71.500      0.68438    
   138.000       138.00       4.0000       35.900      0.69770    
   139.000       139.00       4.0000       4.8000      0.71043    
   140.000       140.00       4.0000       5.9000      0.72375    
   141.000       141.00       4.0000       3.3000      0.73762    
   142.000       142.00       4.0000       3.8000      0.75138    
   143.000       143.00       4.0000       9.5000      0.76514    
   144.000       144.00       4.0000       24.300      0.77900    
   145.000       145.00       4.0000       46.100      0.79149    
   146.000       146.00       4.0000       56.500      0.80613    
   147.000       147.00       4.0000       0.0000      0.82050    
   148.000       148.00       4.0000      0.10000      0.83361    
   149.000       149.00       4.0000      0.40000      0.84610    
   150.000       150.00       4.0000       3.5000      0.86045    
   151.000       151.00       4.0000       1.4000      0.87481    
   152.000       152.00       4.0000       18.700      0.88855    
   153.000       153.00       4.0000       3.9000      0.90241    
   154.000       154.00       4.0000      0.10000      0.91617    
   155.000       155.00       4.0000      0.20000      0.93004    
   156.000       156.00       4.0000       0.0000      0.94380    
   157.000       157.00       4.0000       0.0000      0.95753    
   158.000       158.00       4.0000       35.000      0.97127    
   159.000       159.00       4.0000       1.8000      0.98513    
   160.000       160.00       4.0000       1.8000      0.99900    
   161.000       161.00       4.0000       0.0000       1.0127    
   162.000       162.00       4.0000      0.30000       1.0606    
   163.000       163.00       4.0000      0.80000       1.1102    
   164.000       164.00       4.0000       7.7000       1.1576    
   165.000       165.00       4.0000      0.20000       1.2055    
   166.000       166.00       4.0000      0.10000       1.2529    
   167.000       167.00       4.0000       0.0000       1.3025    
   168.000       168.00       4.0000       1.8000       1.3499    
   169.000       169.00       4.0000       8.8000       1.3981    
   170.000       170.00       4.0000       14.900       1.4449    
   171.000       171.00       4.0000       36.300       1.4928    
   172.000       172.00       4.0000       24.900       1.5416    
   173.000       173.00       4.0000       11.400       1.5886    
   174.000       174.00       4.0000       5.5000       1.6368    
   175.000       175.00       4.0000       8.2000       1.6857    
   176.000       176.00       4.0000       11.100       1.7345    
   177.000       177.00       4.0000       11.300       1.7834    
   178.000       178.00       4.0000       12.300       1.8322    
   179.000       179.00       4.0000       26.900       1.8811    
   180.000       180.00       4.0000       59.100       1.9304    
   181.000       181.00       4.0000       9.2000       1.9763    
   182.000       182.00       4.0000       0.0000       2.0245    




*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2016, day: 300, System start
*     Year: 2017, day:  41, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    3
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
 
   300.000       74.181       0.0000      8.29977E-05  5.28803E-02  0.21472       12.383      1.40932E+05   6524.2    
   301.000       63.053       0.0000      8.44813E-05  6.95627E-02  0.21397       12.767      1.40920E+05   6523.1    
   302.000       60.620       0.0000      8.56879E-05  8.68981E-02  0.21313       12.980      1.40907E+05   6522.1    
   303.000       64.510       0.0000      8.67821E-05  0.10500      0.21219       13.168      1.40893E+05   6521.1    
   304.000       80.849       0.0000      8.78047E-05  0.11438      0.21115       12.819      1.40881E+05   6520.1    
   305.000       73.362       0.0000      8.87638E-05  0.11476      0.21002       12.370      1.40868E+05   6519.2    
   306.000       81.184       0.0000      8.96400E-05  0.12989      0.20878       12.770      1.40855E+05   6518.2    
   307.000       85.000       0.0000      9.04387E-05  0.15423      0.20744       13.293      1.40842E+05   6517.2    
   308.000       85.000       0.0000      9.11850E-05  0.17114      0.20601       13.552      1.40829E+05   6516.2    
   309.000       85.000       0.0000      9.18847E-05  0.18066      0.20449       13.436      1.40815E+05   6515.2    
   310.000       10.000       0.0000      1.87589E-03  0.18516      0.20285       11.168      1.40804E+05   6514.4    
   311.000       39.406       0.0000      1.70245E-03  0.17529      0.19253       10.721      1.40793E+05   6513.7    
   312.000       81.403       0.0000      1.59810E-03  0.18159      0.18932       11.063      1.40782E+05   6512.9    
   313.000       85.000       0.0000      1.53031E-03  0.20023      0.18614       11.522      1.40771E+05   6512.1    
   314.000       85.000       0.0000      1.48059E-03  0.21674      0.18302       11.815      1.40759E+05   6511.3    
   315.000       85.000       0.0000      1.43816E-03  0.22939      0.17993       11.994      1.40747E+05   6510.4    
   316.000       85.000       0.0000      1.40097E-03  0.24055      0.17688       12.140      1.40735E+05   6509.6    
   317.000       85.000       0.0000      1.36857E-03  0.68241      0.17387       17.953      1.40717E+05   6508.8    
   318.000       85.000       0.0000      1.34109E-03  0.88099      0.17090       20.153      1.40697E+05   6508.0    
   319.000       85.000       0.0000      1.32203E-03  0.99139      0.16796       21.286      1.40675E+05   6507.1    
   320.000       71.049       0.0000      1.30840E-03   1.0242      0.16505       21.577      1.40654E+05   6506.3    
   321.000       65.432       0.0000      1.29558E-03   1.0069      0.16218       21.218      1.40633E+05   6505.4    
   322.000       73.826       0.0000      1.28008E-03  0.98357      0.15934       20.935      1.40612E+05   6504.6    
   323.000       78.308       0.0000      1.26866E-03  0.96334      0.15653       20.423      1.40591E+05   6503.7    
   324.000       85.000       0.0000      1.25450E-03  0.90486      0.15374       19.588      1.40572E+05   6502.8    
   325.000       85.000       0.0000      1.24078E-03  0.87231      0.15099       19.139      1.40552E+05   6502.0    
   326.000       85.000       0.0000      1.23300E-03  0.85713      0.14827       18.753      1.40534E+05   6501.1    
   327.000       85.000       0.0000      1.22645E-03  0.82361      0.14557       18.016      1.40516E+05   6500.2    
   328.000       85.000       0.0000      1.21786E-03  0.78710      0.14291       17.484      1.40498E+05   6499.3    
